File Name,Spectral_Centroid_Mean,Spectral_Centroid_Variance,Spectral_Rolloff_Mean,Spectral_Rolloff_Variance,RMS_Mean,RMS_Variance,Chroma_Mean,Chroma_Variance,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Variance,Tempo,MFCC1_Mean,MFCC1_Variance,MFCC2_Mean,MFCC2_Variance,MFCC3_Mean,MFCC3_Variance,MFCC4_Mean,MFCC4_Variance,MFCC5_Mean,MFCC5_Variance,MFCC6_Mean,MFCC6_Variance,MFCC7_Mean,MFCC7_Variance,MFCC8_Mean,MFCC8_Variance,MFCC9_Mean,MFCC9_Variance,MFCC10_Mean,MFCC10_Variance,MFCC11_Mean,MFCC11_Variance,MFCC12_Mean,MFCC12_Variance,MFCC13_Mean,MFCC13_Variance,MFCC14_Mean,MFCC14_Variance,MFCC15_Mean,MFCC15_Variance,MFCC16_Mean,MFCC16_Variance,MFCC17_Mean,MFCC17_Variance,MFCC18_Mean,MFCC18_Variance,MFCC19_Mean,MFCC19_Variance,MFCC20_Mean,MFCC20_Variance,Instrument
Flute35.wav,1455.098303,26572.4373,2186.74424,151719.8847,0.115794091,0.001715222,0.11864113,0.07913771,0.107923751,0.000157074,129.1992188,-255.17505,903.4086,125.407036,353.91214,-25.051641,187.6544,6.7257996,258.01584,-7.9420323,72.670555,16.668552,129.55455,16.119558,109.11089,13.04555,280.46173,-14.662612,401.86893,-20.997673,129.10214,-6.4882903,248.29489,22.901075,352.69147,10.182953,172.00423,-10.607429,295.53677,-11.715418,79.84876,-3.3667667,184.04742,-9.704655,96.21101,1.2770467,115.97383,1.6874553,411.8219,-19.500113,251.13824,Flute
Flute36.wav,1107.947231,48426.5491,1572.173633,128193.6882,0.111376271,0.002751598,0.14944799,0.08706638,0.065835267,0.000284363,112.3471467,-262.63235,2174.6006,145.42789,393.61658,-19.13389,674.6773,-10.317304,204.96922,-15.87677,190.10794,-5.786314,187.0894,-6.48577,326.2818,-2.036391,526.5802,0.2647033,154.91257,6.5633554,341.1753,9.76472,288.2764,13.808909,233.69211,3.5759559,358.87173,-8.286692,418.19888,-20.42212,202.03479,-10.066389,206.06273,-8.945895,146.8781,-13.585461,144.99214,-9.584124,259.25116,0.8089231,463.3033,Flute
Flute37.wav,1530.961524,62545.14598,2228.98629,336219.7821,0.094945743,0.00177195,0.14949308,0.08500035,0.108644277,0.000534265,135.9991776,-258.1553,1709.0902,122.599884,479.26224,-23.78715,422.07214,2.3772795,377.3804,-6.15949,279.29694,31.12002,395.23337,13.245891,184.54872,1.766063,278.04077,-22.848587,424.7201,-2.2177818,222.46649,12.521052,275.30414,16.853415,338.94763,-10.102909,302.11517,-12.172496,309.58038,0.56624347,145.93394,3.8755865,85.14614,-9.1272,63.919952,-2.9523516,244.38307,-11.405396,332.9493,-15.462739,453.9424,Flute
Flute38.wav,1711.232652,86893.96908,2489.45811,381223.6308,0.124015751,0.003114344,0.14235109,0.08183892,0.118434826,0.000627437,129.1992188,-251.17348,2231.1077,97.24095,487.91077,-25.194412,561.41895,3.7883406,608.7372,-4.0715985,357.19968,27.976576,325.00793,10.899861,143.89352,0.8215305,282.8373,-25.193195,375.45465,14.147121,362.54727,22.209555,277.46887,14.059088,206.85889,-20.36564,480.36923,-10.458864,154.78175,6.1068463,195.97841,-1.2108837,61.59333,-8.955794,75.89423,-13.327958,268.86066,-6.153096,240.92822,6.711169,592.2084,Flute
Flute39.wav,1320.796575,106973.2825,1881.157612,300728.1588,0.092944841,0.001023338,0.13526227,0.08389972,0.092665812,0.000756557,123.046875,-271.66095,1728.9298,140.63367,666.2617,-18.035082,445.8695,0.37895173,305.30484,-9.620726,266.194,17.934935,622.7489,5.0810566,266.16943,-0.23116215,290.196,-11.797227,579.1218,0.96335965,230.748,9.629999,184.25536,20.800394,304.223,0.7447303,309.59775,-14.266241,282.33035,-10.15313,258.14093,0.8525026,151.38966,-6.5191426,82.23986,-2.0204794,207.18158,-11.984919,325.1904,-12.661177,438.64178,Flute
Flute40.wav,1334.655435,58127.69027,1815.858548,206463.2704,0.104590257,0.001403366,0.14743797,0.087597914,0.089809763,0.000567763,117.4538352,-269.72757,1233.4484,126.703674,367.05405,-20.280228,459.8968,2.5600264,301.87384,-10.0309105,147.58916,12.394021,167.58765,17.171982,253.72348,22.696253,320.05246,-6.8757753,252.38531,-13.683285,324.46762,-17.351976,340.3937,8.702765,340.35117,17.705278,370.74594,1.9715211,311.42416,-19.952219,104.23741,-14.0905,120.429245,-12.257334,82.23341,-3.5886023,162.20271,17.421629,293.73947,-0.7753579,375.30167,Flute
Flute41.wav,1110.200034,112355.296,1672.370475,232553.5526,0.083434254,0.001703661,0.17195378,0.08793899,0.06757314,0.000749608,143.5546875,-288.1364,2426.7832,143.73547,674.31464,-17.871208,671.4081,3.6521752,370.84247,-9.300408,294.30746,0.73505497,426.2221,-7.4742537,346.19037,-8.155299,489.2071,-5.7422814,503.09946,6.3981385,321.92606,13.421067,284.3375,16.665234,277.48508,1.4539886,314.8334,-10.320859,445.57047,-14.493057,308.84167,-9.787913,242.88113,-4.9610734,147.05495,-2.992938,191.94737,-4.7274647,243.8283,2.3160768,336.91898,Flute
Flute42.wav,1410.164213,45277.25321,2095.215637,155319.8112,0.091307118,0.000735556,0.14108609,0.08609605,0.098551243,0.000370202,123.046875,-263.0675,1042.2104,128.77832,595.0471,-38.00007,400.74814,-5.4234056,478.31512,-13.305031,125.830986,20.087362,280.4407,23.01424,142.49626,23.025656,277.5613,-5.633918,307.3927,-19.334635,154.07254,-9.542321,271.02463,14.747094,401.11636,9.215339,258.82,-1.9532652,185.57962,-11.986473,141.03627,-3.7389102,176.83525,-10.07279,120.68473,-1.1387632,184.12155,7.1031566,340.65002,-12.0164795,308.1184,Flute
Flute43.wav,1365.74399,76027.95793,1950.253714,260820.8646,0.100092905,0.001529648,0.13528788,0.08485675,0.091044627,0.000739376,117.4538352,-273.71497,1978.0101,127.43932,532.23914,-26.904982,491.14432,-5.255793,329.79517,-13.451173,178.31648,10.559336,307.44113,7.848628,223.02185,9.778611,370.91782,-12.842876,416.73297,-6.0398097,370.0073,4.5319986,277.21796,20.618841,344.7143,2.9554698,208.7171,-15.657762,351.3351,-15.073416,148.60782,-1.2261689,157.02834,-6.9589705,85.04911,-6.001923,216.87312,-10.117071,303.56052,-13.888159,597.10693,Flute
Flute44.wav,1196.21091,88021.85661,1739.717941,231751.3783,0.094360469,0.001839489,0.14692691,0.08563273,0.079317947,0.000624409,117.4538352,-287.1198,1699.0885,135.24565,622.95966,-8.462868,416.52255,8.415911,246.76788,-5.556521,133.43404,4.6883855,182.45583,7.2892075,245.18971,9.551302,388.40536,-2.0832126,207.39262,-3.8800197,375.6793,-8.825749,428.67947,14.341278,255.12708,16.350351,306.09225,-4.0866776,210.92851,-20.215885,120.321045,-14.361812,103.52063,-10.154701,101.86082,-4.688705,112.20609,8.624298,456.34427,1.2665105,199.60027,Flute
Flute45.wav,1060.724888,57960.31942,1520.563891,120833.0535,0.076589011,0.001441188,0.17424706,0.089872584,0.065921367,0.000554942,117.4538352,-296.81256,1421.1799,147.17366,312.96634,-12.813903,518.3516,2.903661,360.66043,-8.32847,199.65465,0.7438163,212.54965,-0.6167115,469.6165,-1.6944994,740.7268,-3.5888736,316.09833,0.6976153,410.41864,4.943099,449.35397,12.062255,324.16425,9.087064,254.51936,-5.275051,523.3007,-18.247412,248.81763,-12.543663,199.7693,-6.0121045,126.508705,-2.2273407,176.28212,0.5696566,294.54126,-0.16279633,407.59857,Flute
Flute46.wav,1596.1852,73311.14687,2369.751486,350006.9232,0.099607265,0.002078494,0.14462572,0.08322738,0.112964037,0.000526712,129.1992188,-256.09827,1602.0112,113.99379,507.2105,-19.514894,426.06894,6.0922136,305.5688,-1.43905,192.01181,32.69622,292.4022,13.162036,176.18199,-2.5390954,176.20087,-24.471214,315.52585,1.1192983,369.62448,15.85145,263.76624,18.477573,253.92317,-13.514512,352.4532,-13.816869,238.87671,2.9867702,130.89389,3.3583708,82.00116,-8.84277,59.24559,-5.8934727,286.39508,-12.78456,250.68172,-11.531442,604.2454,Flute
Flute47.wav,1188.840015,87099.11039,1696.376749,226924.5952,0.092753804,0.001765768,0.14608517,0.08463305,0.078342517,0.000608329,117.4538352,-286.07248,1786.243,137.10655,627.7164,-10.104463,497.2771,4.1110945,338.4185,-8.676548,201.88078,4.0478873,178.56612,6.9986124,245.17776,9.357656,370.69412,-0.17494608,205.50981,-1.0952739,326.44363,-6.478082,385.63284,12.61775,285.6399,12.542806,270.05286,-4.712685,197.26155,-18.51182,137.74608,-12.467962,105.7437,-9.59433,101.09167,-3.9306087,123.04115,7.4180827,413.79663,0.60411805,212.03459,Flute
Flute48.wav,1102.780055,63925.26423,1582.190819,148913.2749,0.078637972,0.001567797,0.17157407,0.0891032,0.0699613,0.00064789,123.046875,-293.80676,1504.2977,145.2164,343.74945,-14.480556,505.31567,3.1150835,353.85886,-8.191764,202.92413,3.240121,217.37764,3.7626438,424.62595,4.3320384,750.166,-3.584658,330.36932,-2.0997984,453.98468,0.48510993,533.09735,10.68842,324.0024,10.6131525,324.5945,-4.4201484,507.9298,-18.329561,201.79897,-11.597407,149.85927,-6.2024584,112.76806,-4.1957912,155.94589,2.5222669,375.6073,0.55424833,370.28818,Flute
Flute49.wav,1407.279658,95384.3723,1995.343542,213663.6578,0.103383308,0.001028871,0.15604939,0.09033582,0.090461182,0.000702315,129.1992188,-254.2003,1355.1873,123.01791,785.8721,-42.874405,446.8149,-14.106688,246.23103,-17.65977,225.70674,17.660196,677.00275,14.539857,655.2188,18.301952,659.08057,-8.650701,591.2187,-7.364741,383.8687,1.6211221,467.84393,14.342316,413.39798,2.9518867,458.38916,-4.6294374,382.04575,-11.805708,292.49866,-2.069951,269.85275,-6.216041,148.80678,-2.458409,264.81854,-0.6002089,363.9063,-7.0174975,522.4089,Flute
Flute50.wav,1451.43302,25586.67021,2187.893344,162664.6107,0.102009765,0.000828361,0.12194375,0.08033799,0.107708499,0.00019623,135.9991776,-263.68146,812.24774,128.1365,372.06796,-26.376726,234.06618,7.5921245,298.7888,-9.381933,83.330696,17.31994,121.70816,14.716422,92.01325,12.843562,252.9291,-16.800024,298.25424,-20.310211,131.43387,-5.9944077,210.2919,22.475851,334.35403,9.539231,160.83838,-9.636313,346.10144,-11.544042,87.46602,-2.822573,166.9531,-10.326222,89.413155,0.5495464,127.27214,0.0424022,431.1283,-19.795725,267.5884,Flute
Flute51.wav,1082.056826,43855.03449,1550.515528,121003.7545,0.085540929,0.001554531,0.14782456,0.08636442,0.062209977,0.000228112,107.6660156,-292.76004,1914.3802,144.76604,394.86243,-13.772369,685.8722,-7.685816,252.14326,-14.9832535,189.28683,-7.866549,145.9058,-9.971342,224.97144,-7.7742968,406.13245,-1.5323647,186.68123,8.775215,259.73486,12.892233,176.11581,15.480071,195.88678,3.0199957,337.38046,-7.824345,449.57452,-20.692476,190.84863,-12.872058,273.8537,-11.564867,189.03267,-12.72828,144.19023,-8.479137,252.84775,1.6126232,388.03122,Flute
Flute52.wav,1437.76026,74363.9588,2001.413806,182398.9563,0.102851235,0.000996849,0.1524747,0.08887905,0.094569089,0.000594761,129.1992188,-251.4967,1292.0723,121.84299,736.7505,-45.458576,318.4491,-16.184042,172.55751,-18.422583,210.64627,18.829203,610.4921,19.065437,468.67035,23.59653,421.27222,-8.257109,589.9361,-9.766402,357.21063,-2.5087879,510.21643,11.541894,453.57013,2.537033,442.44705,-4.12374,347.284,-11.149907,225.83168,-0.3909703,170.72047,-6.5962477,136.32718,-4.1060333,240.05794,-0.30185807,394.64944,-7.784852,482.2305,Flute
Flute53.wav,1722.941489,77926.56012,2522.307486,358356.8353,0.119067277,0.003061152,0.13919573,0.08108919,0.120864904,0.000542069,135.9991776,-256.92633,1883.2883,97.08836,462.1597,-21.919485,469.3039,7.3614197,421.9047,1.0569506,224.26382,31.641731,265.56906,11.674937,125.90665,-1.8929211,214.90718,-27.143072,288.941,14.3019495,347.06396,23.816032,225.45189,13.821954,164.0694,-23.04666,341.64056,-11.884252,133.29372,7.696929,145.23512,-0.4579053,62.391285,-9.153966,70.60924,-12.141636,284.71582,-9.150408,213.05322,4.8699126,636.41516,Flute
Flute54.wav,1242.688417,125955.7159,1770.094246,326839.236,0.087673666,0.001432242,0.1523167,0.08683508,0.084656187,0.001000008,123.046875,-279.80313,2384.2747,144.0922,625.5826,-14.383404,570.60986,2.126278,366.99594,-10.035239,263.3416,13.505376,519.43933,5.225193,264.53485,0.012436997,288.76163,-9.996331,596.668,1.4771386,229.32843,7.9011025,189.7871,18.483461,342.7728,1.5052571,297.52435,-13.435583,286.36087,-11.455162,237.05971,-0.7097239,153.67409,-5.796053,73.746925,-4.109347,182.45389,-10.583558,301.64197,-10.420145,434.93292,Flute
Flute55.wav,1358.241496,30016.36191,1835.543193,151085.5135,0.109006204,0.000925885,0.13095036,0.08359686,0.093154093,0.00026153,117.4538352,-265.44238,670.7626,127.05198,391.5623,-24.153645,257.99878,-0.37385288,273.49622,-12.85204,101.728485,11.674339,191.49553,16.217886,300.7221,22.576126,315.52362,-4.864126,343.54932,-11.579744,447.83008,-15.358996,438.54504,10.0446825,329.40665,17.184828,391.59094,0.28064248,381.07254,-20.81239,97.258446,-13.064362,133.81366,-11.365357,92.03445,-4.545476,178.33632,17.968756,273.08322,2.0536923,445.9491,Flute
Flute56.wav,1162.532342,137616.5638,1727.477489,262597.2946,0.086182958,0.001796369,0.17365752,0.08890142,0.071455599,0.000952432,123.046875,-281.80814,2592.217,139.27943,826.70184,-22.254894,883.01624,2.152716,437.6213,-9.535154,304.03888,4.519306,544.9602,-3.8672888,464.29218,-5.593736,568.6105,-10.167615,427.75037,3.0112205,275.7606,11.408526,320.6953,15.53466,329.91754,1.1283226,360.53125,-7.9021697,439.55658,-11.990082,363.97522,-9.0876,265.76135,-5.3347044,150.1153,-1.7680191,168.97409,-6.2106156,256.72348,-1.0728796,268.84067,Flute
Flute57.wav,1393.22458,39312.65561,2119.271872,159491.7039,0.089895835,0.000881907,0.14093232,0.08555225,0.09684056,0.000394104,129.1992188,-266.86923,1163.9244,129.35484,498.74185,-33.265903,331.85934,-3.1236403,498.5459,-12.679018,131.08867,16.975607,234.93272,22.028862,142.01518,22.870733,302.68103,-4.6692758,284.1004,-20.962778,155.1588,-10.483949,240.91968,15.738332,386.43253,11.507765,192.55261,-2.2390904,201.31088,-13.652549,96.41856,-5.032312,164.09804,-10.511768,114.85736,-0.7866847,190.984,8.56785,296.34232,-13.579909,323.6185,Flute
Flute58.wav,1322.079177,83787.89663,1860.124019,246483.1702,0.099551367,0.001264135,0.13329534,0.08384965,0.088056029,0.000768132,112.3471467,-273.57944,1816.784,131.68753,605.88434,-27.394125,457.65955,-6.781239,285.06912,-14.400939,174.1425,8.837174,321.01694,5.1931033,245.57816,6.937445,353.5551,-12.437629,412.18387,-3.7984076,318.51544,7.27766,256.86926,21.792435,309.62555,3.8238935,214.04074,-15.497952,341.75195,-16.541582,152.90169,-3.5796304,221.66147,-7.847404,114.80807,-7.029468,206.58994,-11.301608,283.7032,-13.0099945,539.49725,Flute
Flute59.wav,1110.714904,37699.31202,1614.31576,97382.05216,0.094256367,0.001322953,0.1388412,0.083134495,0.054805322,3.80E-05,135.9991776,-282.90103,1607.4437,132.5797,393.22498,3.8142066,563.21747,1.8686367,179.64104,-7.896298,126.60244,-11.804112,113.64945,-15.266673,120.9952,-19.866417,116.171196,-8.345827,174.09674,4.80268,244.68575,11.43704,129.36363,21.264229,190.40672,12.230478,405.7688,7.536799,488.88226,-16.433754,217.67253,-19.095055,257.97662,-18.683582,224.25932,-0.9207539,195.92976,-4.80028,136.09985,-5.987086,310.45804,Flute
Flute60.wav,1594.978522,116002.1941,2289.364192,336335.4715,0.148691588,0.000742875,0.131169,0.081633545,0.10493402,0.001014718,143.5546875,-227.68582,1400.4739,103.9509,636.4972,-34.94512,414.00443,-4.744426,586.5712,-18.070147,567.2556,12.9351015,558.65924,-1.2100371,368.09857,2.6993005,388.4386,-13.393169,640.7998,20.174173,309.6606,21.50069,307.4991,19.373304,291.50275,-8.790676,855.2265,-9.999263,259.4138,-5.6356554,491.34964,-4.279717,134.58833,-6.927336,99.335754,-13.2180805,246.421,-5.291806,243.8952,9.527088,564.6556,Flute
ghatam-31.wav,1829.544595,334043.762,3046.214156,1617437.702,0.036334904,0.000805397,0.21873881,0.093396194,0.091772461,0.000778635,107.6660156,-271.09042,10855.659,105.62729,1040.1552,-46.052258,499.88,-3.310843,644.0371,-10.16855,189.83131,-17.302952,165.77109,-22.425865,228.79951,3.3103125,280.6196,-5.499289,126.061356,0.33023563,278.38846,-3.549747,122.93044,5.650561,136.06671,5.2442675,158.52052,6.701496,91.134186,-5.2582035,66.77854,-5.101098,41.890842,-10.071369,70.95914,-2.547139,53.411354,1.7695584,112.68941,2.816729,57.365425,Ghatam
ghatam-32.wav,2192.690344,320056.8368,3946.08182,1870663.777,0.04180341,0.000580462,0.25163153,0.088441245,0.099098899,0.000695404,161.4990234,-205.52579,7835.484,84.12881,864.0428,-43.58111,587.94196,17.1065,356.3181,-0.9890829,170.8114,-16.915834,125.84448,-33.202118,217.12505,3.0896425,259.9916,1.5824763,116.14897,16.57578,261.0202,3.3804832,91.07352,9.325708,102.704346,0.68043333,129.58194,1.8558375,52.53629,-10.237255,67.44805,-3.2311301,39.43411,-6.2424483,54.925262,-2.5430813,52.969162,-0.9491407,118.785385,3.340859,52.346542,Ghatam
ghatam-33.wav,2207.289912,351309.31,3866.237682,1646857.607,0.037630677,0.000755997,0.24901627,0.09921082,0.103652122,0.001296789,107.6660156,-233.82443,9192.755,85.14989,1059.1208,-43.53463,366.2126,24.695961,501.5004,-1.7180082,215.75938,-16.035465,120.295586,-24.519024,334.01877,6.704927,390.18384,-1.2161449,109.378334,7.741995,405.82593,-4.960123,128.62544,4.9099774,131.0781,4.0769243,186.55151,4.2719975,155.44582,-8.891242,62.84453,-0.02624233,80.490036,-4.9738054,139.74736,-1.8679508,184.99889,-1.0296714,87.682365,0.36279503,82.88298,Ghatam
ghatam-34.wav,2167.086046,370383.4917,3801.001864,1854968.11,0.041645586,0.000828316,0.24217376,0.091093466,0.101062012,0.001003487,107.6660156,-221.78207,8421.393,81.478516,936.5703,-46.291454,526.7408,20.716606,543.4728,1.1117501,126.06513,-20.864323,123.1049,-31.006176,290.84015,3.169342,234.40913,8.122607,166.59473,20.400333,370.48007,2.89358,80.498276,3.5034513,95.132645,-5.9241543,86.777084,-3.4690597,50.630272,-10.356526,58.467392,-1.9847401,47.420967,-5.96133,68.46492,-2.6867144,84.88119,0.87107354,71.93297,5.7038674,55.077026,Ghatam
ghatam-35.wav,2150.200004,334733.7868,3823.46491,1920612.375,0.037151082,0.000604188,0.22796194,0.08787314,0.093288352,0.000727978,112.3471467,-229.8053,7907.257,84.30024,875.6437,-43.438564,495.51077,16.157843,395.97424,3.3556807,113.659584,-16.940197,116.84083,-35.14331,119.76358,-0.69652116,114.19285,3.8193176,139.93433,19.077404,232.83247,0.8525865,104.19349,4.5928593,109.685326,0.77205443,278.70126,1.2480061,164.74677,-12.1121235,33.70083,-3.6225631,36.472706,-2.557638,60.771404,-0.92164826,91.84829,-4.273687,43.66624,2.6099632,95.31245,Ghatam
ghatam-36.wav,2213.282252,403258.9611,3843.285245,1726931.629,0.043502916,0.001156345,0.23923932,0.09910906,0.109531472,0.001355726,107.6660156,-222.3011,11668.001,83.12986,1015.3721,-46.123993,306.47214,25.32406,504.0835,0.5655285,259.7539,-14.7274685,149.77484,-19.347277,197.31088,9.678699,338.4602,1.4462975,125.88951,5.2569237,299.48914,-7.7179604,117.12961,4.5797434,148.46272,4.711971,208.48564,0.10994518,137.71085,-9.244196,53.58523,-1.9131562,50.756428,-9.521974,95.78841,-3.6549044,141.08226,0.7472359,142.86633,2.0691211,95.13415,Ghatam
ghatam-37.wav,2010.652185,360647.3059,3381.887429,1666641.616,0.053246127,0.001454085,0.26101044,0.10631555,0.095891779,0.000632314,112.3471467,-208.67734,10775.51,89.31739,881.85333,-54.00785,594.02423,8.59896,756.9234,-3.9732964,177.38202,-23.212524,170.50801,-29.65969,184.97136,0.9929644,140.01419,3.9137647,106.57198,17.65705,381.35532,4.103624,145.9244,2.2768981,75.34614,-3.659216,106.88456,-3.2110624,86.78418,-9.987981,59.46631,-5.008999,39.59421,-7.788473,52.87704,-1.0918401,46.792747,1.412886,42.000908,4.2274456,77.31412,Ghatam
ghatam-38.wav,1916.648459,346786.1862,3265.950706,1704930.449,0.040689641,0.001272841,0.23927106,0.08777423,0.091417347,0.000542135,112.3471467,-252.59073,14812.588,96.6391,943.7796,-42.720604,604.59357,6.999417,581.292,-4.4600368,154.91745,-20.69949,139.34338,-30.01657,140.69946,-2.1454017,209.16888,2.7327304,144.82536,19.096815,253.0344,6.893417,63.198887,0.6827055,93.15733,-7.158326,78.233376,-3.7167583,62.31949,-11.245316,52.377674,-5.245128,50.473675,-5.763413,43.195927,-2.7174392,46.062366,-1.6121689,40.599255,5.261294,30.26825,Ghatam
ghatam-39.wav,1753.160417,215209.8639,3004.542514,1419040.432,0.034692662,0.001223672,0.22060314,0.08878746,0.085290527,0.000351496,107.6660156,-272.64062,9087.327,106.621864,389.94034,-37.46732,670.6105,-9.204147,572.944,-9.440793,152.54588,-16.538532,213.19131,-21.182188,170.84222,-0.91065526,140.5273,0.21457763,101.13745,9.022764,267.70898,-1.0267009,72.69273,0.43840283,136.28075,2.6349287,181.03996,4.9458146,65.14313,-5.77312,60.151703,-6.1676326,42.668983,-4.1311765,108.04854,2.4490392,78.22238,2.2871573,42.47979,0.5238983,46.966805,Ghatam
ghatam-40.wav,2236.479557,475346.6826,4106.455245,2721519.247,0.020328472,0.000326431,0.19878076,0.0841181,0.096867232,0.000497334,112.3471467,-286.298,6240.972,84.51673,962.5294,-26.595621,493.22363,7.925206,514.22864,-5.872169,181.94069,-11.000501,136.04082,-25.829372,85.5978,5.526289,181.04962,12.072978,125.1526,18.77992,101.760216,-1.9639065,70.86253,-7.3472624,106.58844,-12.602275,84.8036,-0.45681316,48.68609,-10.995526,40.87369,-5.1052794,38.009247,4.6238976,39.71463,9.598984,110.60773,1.6225826,28.899752,1.7613357,26.841475,Ghatam
ghatam-41.wav,1833.795249,259486.8882,3115.193814,1239580.704,0.023561748,0.000402558,0.25589046,0.1119163,0.086532315,0.00061482,112.3471467,-315.7897,9437.03,99.00124,542.9564,-42.17398,346.73047,15.443886,671.07227,5.5162387,158.96983,-17.115778,104.157974,-32.62594,81.141014,-6.897374,113.32289,-1.5488932,69.00753,10.646432,133.64336,3.5671575,52.916836,4.079892,157.39586,1.6097615,91.916046,-2.8988526,41.216335,-8.65656,56.939552,-2.64035,41.532055,-7.7903266,37.600716,-10.833673,49.659237,-6.3997903,26.895885,5.020776,28.134958,Ghatam
ghatam-42.wav,1759.798362,235146.6794,2940.383356,1204875.358,0.039533679,0.000824507,0.22446784,0.091236,0.085056374,0.000408686,161.4990234,-256.7217,9194.31,107.46714,626.8665,-48.595818,474.49194,-0.31536195,523.37445,-5.444432,167.55858,-20.64221,118.97849,-27.998726,166.20662,0.31833166,216.34387,1.6101093,165.7346,13.026376,334.32468,1.8486702,88.66092,4.156751,119.52407,2.205488,130.74052,3.1003153,92.25312,-7.6231055,58.312088,-6.3922534,42.035686,-7.586213,86.97566,-3.4320886,75.28707,0.9429393,42.510246,4.7690525,32.793346,Ghatam
ghatam-43.wav,1869.251623,345272.1012,3208.985596,1494662.645,0.039040051,0.000775674,0.2339436,0.08832095,0.087175959,0.000670998,161.4990234,-244.64735,10531.074,101.05564,937.82764,-45.346622,534.68677,17.918976,517.1837,1.5306368,142.20796,-22.673624,154.54852,-33.233925,107.29815,-2.2922776,171.03072,5.7022243,127.413155,22.014996,172.9588,4.3580976,57.76012,1.8336629,107.127266,-2.0070465,134.80402,-3.2783952,69.41386,-12.294338,39.8937,-5.3293757,41.705566,-5.1807423,29.655624,-1.6686218,46.741955,-1.4221536,42.579693,2.574781,34.447727,Ghatam
ghatam-44.wav,1932.100933,362635.3026,3293.576827,1602313.137,0.03977888,0.001055654,0.2501079,0.09586534,0.097496449,0.001161493,161.4990234,-244.6443,10640.051,100.83538,1047.0776,-48.656506,590.01196,14.790794,475.42957,-2.168583,154.16393,-18.972279,182.65318,-24.915531,203.17259,2.0806026,430.13074,-3.759526,156.80939,2.0640697,118.380455,-4.9990754,82.92387,6.8342752,121.02124,8.994915,183.89973,4.8962646,106.165276,-7.4139485,43.135334,-3.8541389,44.5078,-9.402487,59.46187,-3.13573,58.65413,2.9316158,190.53552,-0.15560769,51.643433,Ghatam
ghatam-45.wav,1886.62673,402034.9557,3168.243797,1572735.356,0.04445514,0.001241226,0.26351914,0.10017564,0.09823109,0.001401831,161.4990234,-234.73251,10254.197,96.756744,868.5506,-46.181705,481.76276,13.206942,610.6211,0.67438537,173.00548,-22.340233,174.17049,-24.806833,252.80826,1.0308656,533.7008,-3.4228544,157.13632,1.7767035,121.18732,-3.252898,106.23582,7.1887174,108.54161,10.0801525,186.43352,4.8441124,130.82101,-5.8527756,52.803104,-3.5768232,54.308586,-9.240682,57.12917,-4.050315,51.311726,2.6255805,193.88878,1.1966708,54.88797,Ghatam
ghatam-46.wav,1868.014616,324331.1729,3221.367188,1530500.145,0.044216297,0.001095335,0.23409405,0.08927601,0.086505682,0.000557334,112.3471467,-230.98111,9889.246,101.310455,807.7177,-49.963276,426.03467,9.3228445,552.77527,-1.4981631,138.3916,-21.032942,158.21297,-29.810244,102.80336,-4.129609,221.39064,1.5146476,178.42203,15.469923,244.33002,1.1501973,84.37202,3.9866846,132.32832,3.3527203,209.07549,2.4436176,137.11769,-10.538223,52.546787,-6.37082,42.698093,-6.456233,42.966797,-1.657314,46.75041,-0.28895253,58.894554,2.7472444,59.487244,Ghatam
ghatam-47.wav,1874.789932,358976.6534,3284.69438,1585698.121,0.045699416,0.001081849,0.23699419,0.08881514,0.088170277,0.000694017,161.4990234,-225.2134,10494.916,101.98003,933.61743,-41.7533,505.28174,19.854263,487.2847,0.77825445,125.788216,-23.790668,155.63829,-31.251871,142.10474,0.045963477,168.35335,6.4221644,95.19194,19.785982,189.52437,2.748711,66.249214,1.918424,91.35852,-0.098477535,106.31785,-2.786962,79.83973,-11.785202,60.567394,-4.8556733,45.84967,-5.2218404,38.389446,-1.5192966,45.56001,-0.6241303,30.219353,3.381527,35.92973,Ghatam
ghatam-48.wav,1959.628929,333575.4123,3459.96976,1499742.732,0.044672056,0.000919396,0.2596969,0.08812694,0.09321511,0.000671185,112.3471467,-212.71548,9781.5205,102.012856,1058.3768,-45.985844,547.3577,25.22224,393.35696,-0.44315195,160.233,-21.067507,133.86206,-32.76065,107.774734,0.21741185,147.47055,3.6740525,102.26155,19.544733,221.6719,1.9546571,78.39719,6.5468125,76.832344,2.926332,111.322235,2.203476,76.77099,-10.089796,65.735466,-3.326275,51.135513,-4.5887756,33.634373,-1.8950336,54.130898,-2.2235322,30.279907,1.3646014,39.911118,Ghatam
ghatam-49.wav,2192.498247,390472.8748,3738.726862,1714772.068,0.042934135,0.000712326,0.2660163,0.101862356,0.102124023,0.000732032,112.3471467,-213.6229,9337.615,83.42135,1094.1793,-48.876064,388.51608,26.700924,575.35944,1.5435544,202.3197,-19.19488,143.54211,-32.21387,99.76969,5.2758956,104.02232,12.782278,63.34739,28.75822,76.63648,4.7271247,49.61332,-0.16027008,114.18122,-8.908201,54.732334,-4.0387487,45.460163,-15.088454,33.178856,-6.187079,39.69482,-2.6593525,39.271923,1.3490895,80.42038,1.1573375,30.63637,5.956966,29.048588,Ghatam
